productid	brand	RAM_GB	HDD_GB	GHz	price
865454	Acer	8	2000	3.2	84900
865477	Lenovo	16	1000	2.3	34900
865505	Lenovo	8	2000	2.3	41900
865576	MSI	16	500	3	69900
865743	hp	16	500	1.8	46900
865795	MSI	16	1000	2.3	64900
865984	asus	16	500	3	71900
866407	Asus	8	1000	3	67900
866445	HP	4	2000	2.5	58900
866617	HP	8	2000	3.2	86900
866677	Samsung	4	2000	3	70900
866677	Samsung	4	2000	3	70900
866688	Dell	16	500	3	92900
866817	Apple	4	1000	3	127900
867070	Toshiba	16	1000	2.3	56900
867073	hp	16	2000	1.8	52900
867739	DELL	4	1000	2.3	55900
867757	asus	4	500	3	61900
867920	Dell	16	1000	2.5	77900
868105	Lenovo	8	1000	2.3	32900
868106	Samsung	4	1000	2.5	46900
868219	Asus	8	2000	1.8	45900
868369	Microsoft	16	500	1.8	56900
869167	Acer	8	2000	3	71900
869415	Dell	4	2000	3.2	91900
869456	Samsung	16	500	2.5	74900
869639	Dell	16	500	1.8	58900
869789	asus	8	1000	3.2	80900
869856	Apple	8	2000	1.8	115900
870069	Dell	8	500	3.2	89900
870194	Acer	16	1000	3	73900
870199	DELL	8	1000	3	86900
870326	Dell	16	1000	3.2	93900
870415	Samsung	8	1000	1.8	40900
871008	Acer	4	2000	2.3	44900
871387	Apple	16	500	1.8	102900
871407	Samsung	4	1000	2.5	53900
871488	Acer	8	500	2.5	56900
871519	Asus	8	500	1.8	45900
872010	Asus	16	1000	3.2	82900
872712	HP	4	500	3.2	68900
872758	Microsoft	8	2000	3.2	82900
873038	Microsoft	8	1000	1.8	44900
873110	Apple	4	2000	3.2	143900
873205	unknown	8	2000	2.5	65900
873340	MSI	8	2000	2.3	50900
873466	Samsung	8	2000	3	75900
873534	Asus	16	2000	2.5	73900
873728	Toshiba	4	2000	2.5	57900
873728	Toshiba	4	2000	2.5	57900
873768	Lenovo	16	500	3.2	66900
873827	Toshiba	4	2000	3	62900
874041	Apple	4	1000	3	131900
874138	hp	16	2000	2.5	66900
874181	Asus	16	500	3	74900
874202	Samsung	16	1000	1.8	48900
874345	MSI	8	1000	2.5	51900
874427	Lenovo	8	2000	2.5	52900
874437	hp	8	1000	2.5	57900
874652	Apple	16	2000	1.8	118900
874836	Toshiba	16	1000	1.8	50900
874894	Dell	16	2000	2.5	84900
874913	MSI	16	1000	3.2	84900
874928	Lenovo	8	2000	1.8	29900
875242	Asus	4	1000	2.3	41900
875328	Toshiba	8	500	1.8	43900
875461	hp	4	1000	2.5	47900
875591	Microsoft	8	500	1.8	31900
875610	DELL	8	1000	1.8	55900
875747	Acer	8	500	2.5	56900
875984	Toshiba	16	1000	3	67900
876125	Toshiba	4	1000	2.3	44900
876431	Apple	8	2000	2.5	119900
876460	Lenovo	8	500	3.2	65900
876496	HP	4	500	2.3	41900
876610	Dell	16	1000	2.5	77900
876798	Microsoft	16	2000	2.3	64900
876874	Acer	4	500	3	54900
876906	Acer	4	500	3	60900
876956	asus	16	1000	1.8	44900
877002	MSI	4	500	1.8	33900
877448	Microsoft	8	1000	3.2	83900
877460	Lenovo	8	1000	3	53900
877687	DELL	16	1000	2.5	75900
877763	Asus	16	1000	3.2	82900
878025	Samsung	16	500	3.2	83900
878026	Toshiba	8	500	3	61900
878080	asus	4	1000	3	56900
878266	Asus	4	500	3	57900
878509	HP	8	2000	2.5	56900
878540	asus	8	1000	2.3	53900
878767	Lenovo	16	2000	3.2	77900
878791	Asus	4	1000	2.3	44900
878867	HP	16	2000	3.2	85900
879031	Apple	8	500	2.3	116900
879135	Asus	8	1000	2.3	47900
879233	Apple	8	2000	1.8	112900
879541	Samsung	16	500	2.5	58900
879620	MSI	4	2000	1.8	52900
879639	Toshiba	4	2000	3.2	75900
879661	Dell	16	2000	2.3	77900
879749	Apple	16	1000	2.3	129900
880046	DELL	4	1000	2.3	57900
880154	Toshiba	16	500	3.2	80900
880155	Lenovo	16	2000	3	70900
880200	Acer	16	1000	2.5	62900
880259	asus	8	1000	2.3	49900
880363	DELL	4	2000	1.8	57900
880395	Acer	4	500	2.5	46900
880419	DELL	16	1000	2.3	69900
880487	Apple	16	1000	1.8	115900
880716	hp	16	2000	3	83900
880744	Asus	16	500	1.8	45900
881109	Toshiba	8	500	2.5	51900
881109	Toshiba	8	500	2.5	51900
881232	DELL	8	2000	2.3	71900
881331	DELL	4	2000	1.8	57900
881493	Toshiba	8	500	3.2	73900
881532	HP	8	500	3	67900
881599	DELL	16	500	1.8	62900
881796	Lenovo	16	500	2.3	41900
881858	Asus	16	1000	3.2	89900
881890	Microsoft	4	2000	3	68900
882080	DELL	4	500	2.5	63900
882093	HP	16	2000	1.8	55900
882133	Toshiba	16	2000	3	79900
882152	HP	16	1000	2.3	58900
882536	Lenovo	4	2000	1.8	29900
882558	Apple	16	2000	3.2	162900
882571	Acer	8	1000	2.3	50900
883154	Lenovo	4	1000	2.3	25900
883591	Microsoft	8	2000	2.5	64900
883650	Asus	16	500	3.2	83900
884028	Acer	16	500	3.2	75900
884149	DELL	4	500	1.8	44900
884304	Asus	4	500	3.2	70900
884405	Microsoft	8	2000	1.8	49900
884429	DELL	4	1000	3.2	83900
884558	HP	16	1000	1.8	51900
884610	Dell	4	2000	2.3	63900
884831	Acer	4	1000	3.2	72900
884883	DELL	8	2000	2.5	73900
884924	Asus	4	500	1.8	39900
885116	asus	8	2000	2.5	66900
885168	hp	4	1000	3.2	64900
885317	Lenovo	8	1000	1.8	29900
885428	Dell	8	1000	1.8	58900
885450	Asus	4	500	1.8	38900
885560	Toshiba	4	1000	1.8	43900
885932	asus	4	500	2.3	44900
886564	hp	4	500	1.8	35900
886609	DELL	16	500	3.2	104900
886804	DELL	4	2000	3	78900
887010	Lenovo	16	2000	2.3	47900
887010	Lenovo	16	2000	2.3	47900
887646	HP	16	1000	3	70900
888014	HP	16	2000	2.3	64900
888086	DELL	16	1000	3	90900
888268	Microsoft	16	1000	3.2	79900
888395	Toshiba	8	1000	2.3	51900
888483	asus	8	500	2.5	59900
888568	Apple	8	1000	2.5	124900
888657	Samsung	4	1000	2.3	50900
888662	Apple	16	2000	3	148900
888720	Apple	4	1000	2.3	114900
888764	MSI	8	1000	3	66900
888866	HP	16	1000	3	76900
888886	Toshiba	16	1000	2.3	56900
888972	MSI	8	2000	1.8	47900
888975	Toshiba	16	500	1.8	50900
889282	Microsoft	4	2000	3.2	78900
889651	Dell	8	2000	2.5	76900
889700	Dell	16	1000	2.5	77900
889865	Apple	16	2000	3	143900
889936	Lenovo	8	500	2.5	36900
889964	MSI	4	2000	3.2	78900
890180	Lenovo	8	1000	2.3	36900
890475	HP	8	2000	1.8	48900
890483	Asus	4	500	3.2	79900
890625	Apple	16	2000	2.3	122900
890660	Dell	8	1000	3.2	93900
890697	asus	16	2000	3	81900
890698	Samsung	8	1000	3.2	73900
890802	Dell	8	2000	3.2	98900
890819	Acer	8	2000	2.5	68900
891179	Apple	4	2000	3	131900
891282	HP	8	2000	1.8	41900
891323	Asus	16	2000	2.5	71900
891716	Microsoft	8	2000	3.2	81900
892035	Samsung	16	2000	3	83900
892151	Samsung	8	1000	3.2	72900
892415	Microsoft	8	2000	2.5	56900
892421	Microsoft	4	2000	1.8	48900
892571	hp	4	500	2.5	48900
892867	HP	8	2000	3	82900
892991	Lenovo	16	2000	3	64900
893018	Apple	8	1000	3.2	140900
893109	Dell	16	2000	3	92900
893229	Asus	4	2000	3	57900
893258	HP	4	1000	3	63900
893275	Acer	16	500	3.2	83900
893440	Toshiba	8	2000	2.5	61900
893501	Samsung	4	2000	3	57900
893541	hp	16	2000	1.8	55900
893806	Samsung	8	1000	3	63900
893811	Lenovo	16	1000	1.8	28900
894067	asus	16	500	2.5	62900
894455	Acer	16	1000	2.3	60900
894768	Lenovo	4	500	1.8	25900
895076	Dell	4	1000	3	76900
895191	asus	4	2000	3.2	75900
895526	asus	16	2000	3.2	87900
895603	Acer	4	1000	1.8	33900
895652	DELL	8	500	3	78900
895695	hp	8	2000	2.5	59900
895707	Toshiba	8	1000	2.3	50900
895797	Toshiba	8	2000	2.5	63900
895995	hp	4	1000	2.3	51900
896054	Apple	4	500	2.3	104900
896161	Toshiba	8	2000	1.8	43900
896249	Asus	4	500	3.2	80900
896254	hp	4	2000	2.3	43900
896340	Dell	4	2000	3.2	97900
896476	Samsung	8	2000	1.8	46900
896514	Dell	8	1000	2.5	73900
896683	MSI	4	500	3.2	72900
896778	Apple	8	500	2.3	110900
896839	Apple	16	500	1.8	114900
896949	hp	16	1000	2.3	64900
897139	Apple	4	1000	2.5	120900
897354	Dell	8	1000	3.2	92900
897357	asus	8	2000	3	70900
897592	hp	4	1000	3	69900
897692	MSI	4	2000	2.3	46900
897853	Toshiba	4	1000	2.5	52900
897938	MSI	8	500	3	61900
898032	Samsung	8	500	2.5	48900
898442	HP	4	500	3.2	65900
898736	Microsoft	8	1000	2.5	58900
899018	HP	8	500	2.3	46900
899099	Samsung	16	1000	2.3	62900
899861	DELL	8	1000	2.3	66900
899884	Samsung	8	2000	1.8	45900
899895	Lenovo	8	2000	2.3	38900
900237	Apple	16	500	1.8	109900
900273	MSI	16	1000	3.2	87900
900380	DELL	4	2000	3.2	90900
900559	HP	8	1000	1.8	48900
900683	hp	8	1000	3.2	78900
900729	Toshiba	4	1000	3	63900
900849	HP	16	1000	2.3	52900
900860	HP	8	2000	2.5	62900
900920	Lenovo	4	1000	2.3	34900
901183	Dell	16	500	2.3	75900
901326	Acer	16	2000	3	85900
901604	Acer	16	500	3	74900
901820	DELL	16	1000	1.8	64900
901939	MSI	4	1000	3.2	68900
901987	Asus	4	500	3.2	70900
902159	Toshiba	8	2000	3	75900
902288	DELL	4	500	2.3	62900
902325	Lenovo	4	2000	2.3	33900
902508	Microsoft	8	2000	2.3	54900
903005	hp	8	1000	1.8	45900
903241	Toshiba	4	1000	2.5	52900
903305	Asus	16	2000	3	83900
903362	Toshiba	8	1000	1.8	49900
903696	Samsung	16	500	3	72900
903793	hp	4	1000	3	61900
904018	Acer	4	2000	2.3	49900
904051	MSI	16	2000	2.5	66900
904572	Dell	4	2000	2.3	64900
904572	Dell	4	2000	2.3	64900
904616	DELL	16	2000	2.5	85900
904625	Lenovo	16	2000	2.5	52900
904671	hp	8	1000	2.3	50900
904825	hp	16	2000	2.3	61900
905179	Toshiba	4	2000	2.3	55900
905220	MSI	8	2000	3.2	82900
905233	Asus	4	500	3.2	68900
905343	Microsoft	8	2000	1.8	47900
905550	Samsung	16	2000	3.2	85900
905688	Toshiba	8	1000	1.8	40900
905822	Asus	8	2000	2.5	61900
905959	hp	4	1000	3	57900
906138	hp	8	500	2.3	45900
906156	Acer	16	2000	2.3	58900
906430	Lenovo	4	1000	2.5	33900
906480	HP	4	1000	3	63900
906633	Apple	4	1000	3	130900
906678	Microsoft	16	500	2.3	59900
906984	Toshiba	4	500	1.8	34900
907156	Acer	8	2000	3	75900
907410	Dell	8	1000	2.3	71900
907760	Microsoft	8	500	2.3	43900
907920	MSI	4	1000	3	60900
907998	Microsoft	4	2000	2.5	50900
908144	hp	4	1000	3.2	80900
908686	Apple	4	1000	2.5	120900
908733	hp	4	500	3	54900
908784	Lenovo	8	500	1.8	30900
909038	Asus	8	2000	1.8	47900
909218	Toshiba	16	1000	3.2	83900
910067	asus	4	1000	2.5	56900
910189	Apple	8	1000	3.2	136900
910313	Microsoft	8	2000	3.2	81900
910437	MSI	16	2000	1.8	54900
910659	asus	16	2000	1.8	56900
910847	DELL	16	2000	2.3	82900
911128	MSI	4	500	1.8	34900
911188	HP	8	500	3	65900
911959	Toshiba	8	500	2.3	47900
911981	HP	8	500	2.5	60900
912017	Microsoft	4	500	3	61900
912567	Acer	16	2000	2.5	70900
912687	Toshiba	4	2000	2.3	46900
912748	HP	4	1000	2.5	57900
912769	Apple	4	2000	3	136900
912861	Toshiba	4	2000	2.3	44900
913652	Dell	16	2000	2.5	92900
913842	hp	16	1000	2.3	62900
913914	Samsung	4	1000	2.5	54900
913977	Asus	4	1000	3.2	74900
914064	Acer	4	2000	3	68900
914290	Asus	8	2000	3	75900
914521	Lenovo	4	500	3.2	48900
914547	Dell	4	2000	1.8	58900
914651	Dell	16	500	2.5	76900
914768	Microsoft	4	500	3	66900
914825	asus	8	2000	2.3	52900
914856	Asus	8	500	3.2	76900
914876	Acer	16	500	2.3	47900
914898	Samsung	8	2000	3	79900
914923	Toshiba	4	1000	3.2	66900
914979	HP	8	1000	1.8	44900
915195	Acer	4	2000	3.2	82900
915215	MSI	16	2000	2.3	64900
915378	MSI	16	1000	1.8	39900
915631	asus	8	2000	1.8	49900
916244	Apple	16	1000	1.8	118900
916266	Toshiba	4	1000	3	63900
916456	HP	16	1000	2.5	67900
916821	Samsung	4	1000	2.3	39900
917146	Lenovo	8	1000	3.2	64900
917210	Dell	16	1000	3.2	103900
917282	HP	4	2000	3.2	72900
917307	Dell	8	2000	3.2	94900
917529	Apple	16	500	2.5	127900
917681	HP	8	500	3.2	67900
917683	HP	8	1000	3	69900
917707	Lenovo	16	2000	1.8	31900
917795	Microsoft	4	1000	3	60900
918099	Microsoft	4	1000	3.2	73900
918136	DELL	16	500	3	87900
918488	HP	8	1000	3.2	87900
918816	Lenovo	16	500	2.3	38900
918915	Toshiba	4	500	2.5	47900
918995	Asus	16	2000	1.8	53900
919019	HP	8	500	3.2	75900
919156	DELL	16	500	2.3	71900
919447	Samsung	16	500	3	67900
919488	MSI	4	500	3.2	69900
920347	Acer	16	1000	2.3	53900
920686	hp	4	1000	3	59900
921053	asus	8	500	1.8	38900
921167	DELL	4	2000	3.2	94900
921214	Toshiba	8	2000	1.8	47900
921479	Samsung	8	2000	2.3	54900
921605	Samsung	16	1000	2.5	56900
922113	Dell	8	500	3.2	92900
922199	unknown	4	500	2.5	46900
922200	Acer	4	500	2.3	38900
922316	Microsoft	8	500	2.5	58900
922445	Asus	4	2000	2.5	58900
922528	Microsoft	4	2000	2.3	50900
922720	MSI	4	2000	2.3	50900
922833	Lenovo	16	1000	3	67900
922886	Apple	4	1000	2.3	107900
922996	Acer	8	2000	2.3	60900
923047	Lenovo	8	500	3	51900
923080	Samsung	16	2000	2.3	60900
923196	Asus	8	500	2.5	54900
923210	Asus	8	500	3	65900
923216	Acer	8	2000	2.5	71900
923234	Acer	16	500	3	72900
923284	Dell	16	1000	3	82900
923825	MSI	8	500	3.2	77900
924023	Lenovo	8	1000	3	49900
924101	DELL	8	500	2.3	59900
924772	Lenovo	8	500	3	53900
924890	asus	16	500	1.8	52900
925052	hp	8	2000	2.5	53900
925278	hp	4	1000	2.5	57900
925357	asus	8	2000	1.8	58900
925420	DELL	16	500	3	85900
925565	Dell	16	2000	2.3	78900
925972	Microsoft	4	1000	2.5	52900
926083	HP	8	2000	1.8	46900
926635	Asus	4	2000	3.2	71900
926673	Acer	4	1000	3.2	67900
926765	Toshiba	8	1000	3.2	79900
927122	hp	16	2000	2.5	73900
927248	Toshiba	8	500	2.3	45900
927272	asus	4	500	2.5	49900
927581	hp	16	1000	3.2	80900
927633	HP	8	1000	2.3	57900
927676	Apple	8	1000	1.8	106900
927761	Lenovo	4	500	3	46900
927773	Asus	16	2000	2.5	71900
927859	Microsoft	4	500	1.8	32900
928202	unknown	16	500	1.8	23900
928485	Lenovo	16	2000	3	65900
928693	Apple	8	1000	2.3	117900
928873	Lenovo	4	500	3	41900
928981	hp	4	1000	3	68900
929028	hp	8	2000	1.8	46900
929078	Acer	8	500	3.2	73900
929081	hp	16	2000	3	81900
929189	DELL	16	2000	2.5	83900
929359	asus	16	2000	2.5	73900
929901	Acer	4	2000	1.8	39900
930295	Apple	16	1000	3	140900
930378	hp	8	2000	3.2	88900
930518	Dell	8	1000	1.8	62900
930523	Asus	4	2000	2.3	49900
930575	Toshiba	16	500	3	73900
930635	Dell	4	500	1.8	44900
930698	DELL	8	1000	2.5	71900
930732	DELL	16	500	1.8	59900
930733	Samsung	16	1000	2.5	66900
930922	DELL	8	500	2.5	70900
931138	Toshiba	8	1000	2.3	43900
931397	HP	16	500	1.8	47900
931500	hp	8	500	3.2	76900
931616	asus	16	500	3.2	81900
931725	asus	16	1000	3.2	89900
931728	Apple	8	2000	2.3	126900
931787	Acer	4	500	3.2	71900
931794	MSI	4	1000	1.8	29900
931801	Asus	4	1000	1.8	41900
932121	Acer	16	2000	2.3	55900
932658	HP	16	500	3.2	82900
932752	Apple	4	500	1.8	103900
932881	Toshiba	4	1000	3.2	73900
932938	Acer	4	500	3	62900
932939	Microsoft	4	1000	3	64900
933276	asus	16	1000	1.8	44900
933464	Dell	4	2000	3	83900
933535	Lenovo	8	1000	2.3	34900
933688	Toshiba	16	2000	1.8	50900
934212	HP	8	1000	3	68900
934681	asus	4	500	3.2	64900
935011	Dell	16	1000	2.5	82900
935158	DELL	16	2000	2.3	77900
935271	Apple	8	500	2.3	116900
935368	Apple	4	2000	3.2	140900
935383	Samsung	8	500	2.5	55900
935419	Apple	4	1000	3	121900
935484	HP	8	500	1.8	42900
935676	Samsung	8	2000	2.3	59900
935792	Microsoft	8	1000	3.2	74900
935792	Microsoft	8	1000	3.2	74900
935911	Dell	16	2000	3	99900
935946	Apple	8	1000	1.8	110900
936205	Asus	16	1000	1.8	50900
936426	Microsoft	4	500	2.5	47900
936988	Acer	16	1000	3.2	80900
936994	Asus	16	500	2.5	54900
937104	hp	8	500	2.5	56900
937140	asus	16	500	3.2	82900
937145	Lenovo	16	1000	2.5	47900
937458	MSI	16	2000	3	76900
938235	asus	16	500	2.3	54900
938239	Toshiba	16	2000	1.8	60900
938647	asus	8	500	2.5	57900
938752	DELL	8	1000	2.5	73900
939113	Samsung	16	1000	2.5	67900
939370	Asus	4	2000	2.3	55900
939392	Lenovo	4	500	2.5	41900
939474	asus	16	500	2.5	68900
939581	Acer	16	500	2.5	57900
939636	Asus	4	500	2.3	36900
939863	Acer	16	2000	2.3	66900
939895	Lenovo	16	500	3	50900
940250	Dell	4	500	1.8	49900
940613	hp	16	500	3	75900
940761	HP	8	500	1.8	41900
940848	MSI	16	500	2.3	51900
940939	MSI	16	2000	3.2	88900
941500	Samsung	8	2000	1.8	44900
942081	Lenovo	8	1000	2.5	42900
942413	DELL	4	500	3	76900
942488	Dell	4	1000	3.2	95900
943042	Asus	16	2000	2.3	68900
943152	asus	4	500	3	54900
943225	Acer	16	500	3	65900
943245	DELL	8	1000	2.5	67900
943330	Toshiba	8	500	3.2	68900
943342	Acer	16	500	2.3	56900
943574	hp	4	2000	1.8	40900
943772	hp	8	500	2.3	42900
943790	Toshiba	8	2000	3.2	82900
944327	asus	16	2000	3.2	99900
944425	asus	4	1000	3	66900
944984	MSI	8	500	3.2	73900
945128	MSI	8	1000	2.3	47900
945411	Lenovo	8	2000	1.8	27900
945448	asus	8	500	3.2	72900
945545	HP	4	1000	2.3	54900
945576	DELL	4	1000	1.8	50900
945628	Lenovo	16	500	1.8	29900
945794	asus	8	2000	3.2	87900
946291	HP	4	2000	2.5	60900
946333	Microsoft	4	1000	2.5	48900
946580	Apple	16	500	2.5	127900
946603	Asus	16	2000	3	78900
947348	Dell	4	2000	3	77900
947374	HP	8	1000	3.2	76900
947563	DELL	8	2000	3	92900
947745	Dell	16	2000	2.3	78900
947795	Microsoft	4	2000	2.5	54900
947847	unknown	16	2000	3.2	87900
947904	Asus	16	500	1.8	44900
948069	Toshiba	8	1000	3.2	82900
948127	Microsoft	16	500	1.8	44900
948250	Acer	4	1000	2.3	45900
948279	MSI	4	500	2.3	41900
948309	DELL	8	2000	1.8	60900
948528	Toshiba	8	500	3.2	73900
948600	asus	16	1000	1.8	49900
948674	Samsung	8	2000	3.2	79900
948814	Toshiba	4	500	1.8	29900
948902	Apple	8	2000	1.8	117900
948907	Toshiba	16	500	3	68900
949351	Lenovo	16	2000	1.8	47900
949390	Asus	8	500	3	64900
949416	Dell	4	2000	2.5	71900
949579	asus	8	500	3.2	85900
949579	asus	8	500	3.2	85900
949810	hp	4	1000	2.5	52900
950024	Dell	16	2000	3.2	114900
950240	Samsung	16	1000	2.5	73900
950461	asus	8	2000	2.3	45900
950612	Microsoft	16	500	1.8	50900
950699	DELL	8	500	3	87900
951618	Acer	16	2000	2.3	66900
951653	Microsoft	16	1000	3.2	89900
951747	Dell	4	1000	3.2	91900
951761	unknown	8	1000	3	67900
951953	Dell	8	2000	2.3	70900
952219	asus	4	2000	2.5	57900
952436	Microsoft	4	1000	3	65900
952506	Microsoft	4	500	3	62900
952553	asus	8	500	1.8	35900
952568	Toshiba	4	500	3.2	69900
952657	Lenovo	4	500	3	46900
952728	DELL	4	500	3	74900
952895	hp	4	500	1.8	38900
953097	Microsoft	16	2000	3.2	87900
953113	Apple	4	500	3	122900
953284	Toshiba	8	2000	3	73900
953534	DELL	16	1000	2.5	84900
953543	Acer	8	1000	3.2	75900
953563	MSI	8	500	1.8	45900
953620	hp	4	1000	1.8	35900
953709	Dell	8	500	1.8	56900
953824	Microsoft	8	1000	1.8	41900
953880	Samsung	4	2000	1.8	43900
953885	MSI	16	1000	2.5	64900
953886	Lenovo	4	500	3	45900
953981	asus	4	1000	2.5	56900
953994	MSI	16	2000	1.8	54900
954027	hp	8	500	2.3	52900
954559	Apple	4	500	2.3	109900
954563	Samsung	8	500	1.8	33900
954747	Asus	8	2000	2.5	63900
955016	MSI	8	1000	2.3	51900
955312	Microsoft	8	1000	3	66900
955959	Microsoft	8	500	2.5	58900
956022	Toshiba	16	2000	2.5	73900
956335	Asus	4	500	2.5	44900
956382	Microsoft	16	2000	1.8	49900
956455	MSI	8	1000	3	65900
956701	Microsoft	4	2000	3.2	77900
956783	Asus	16	500	1.8	42900
956830	hp	4	1000	1.8	39900
956900	DELL	16	500	3.2	94900
956912	Samsung	8	500	2.3	44900
956923	DELL	4	1000	2.3	71900
956981	Samsung	16	500	3.2	78900
957005	Acer	8	500	3.2	82900
957031	HP	8	500	1.8	34900
957189	Microsoft	4	500	2.3	39900
957278	Lenovo	8	1000	3.2	66900
957369	HP	16	1000	2.5	66900
957396	Acer	8	500	2.3	45900
957545	Microsoft	4	2000	2.3	50900
957808	hp	16	500	2.3	57900
957811	hp	4	1000	2.3	47900
957921	Acer	4	2000	3.2	77900
957923	Apple	4	500	2.3	109900
957986	Dell	16	2000	3.2	101900
958488	Microsoft	16	500	3.2	80900
958526	hp	8	2000	2.5	68900
958655	Dell	16	1000	2.3	74900
958847	hp	16	2000	2.5	58900
959033	asus	16	500	3	71900
959320	Dell	16	2000	1.8	74900
959496	asus	16	1000	3	81900
960000	Asus	16	500	3.2	86900
960466	Microsoft	16	2000	3	81900
960468	Samsung	16	1000	3	70900
960660	HP	4	500	3	62900
960700	Acer	8	2000	2.3	66900
960836	unknown	16	1000	3.2	148900
960896	hp	4	1000	2.5	54900
960953	Apple	4	2000	2.5	120900
960986	Samsung	16	1000	2.3	57900
961065	Apple	4	1000	1.8	99900
961596	Acer	8	500	3.2	73900
961596	Acer	8	500	3.2	73900
961613	DELL	16	1000	3.2	96900
961797	MSI	8	2000	3.2	80900
961991	HP	8	1000	3	69900
962091	hp	8	2000	2.3	57900
962403	Lenovo	4	500	1.8	14900
962877	Asus	8	2000	1.8	47900
963176	asus	4	1000	3	59900
963201	Samsung	16	1000	3.2	85900
963410	HP	4	2000	1.8	42900
963538	MSI	16	500	1.8	39900
963564	Toshiba	8	1000	2.3	46900
963608	hp	16	1000	1.8	48900
963982	Toshiba	4	1000	3	68900
964015	hp	8	2000	3	69900
964106	hp	16	500	3	71900
964135	asus	16	2000	2.3	55900
964271	Samsung	8	1000	1.8	39900
964466	HP	4	500	2.5	50900
964728	MSI	8	500	2.5	51900
964925	MSI	16	1000	1.8	46900
965052	Acer	16	500	3.2	83900
965122	DELL	16	2000	3	91900
965553	Apple	4	500	1.8	104900
965642	hp	16	500	2.5	61900
965692	asus	16	2000	1.8	57900
966216	hp	16	1000	2.3	58900
966306	Lenovo	16	1000	3	57900
966542	Samsung	4	1000	2.5	49900
966560	Apple	4	1000	1.8	101900
966560	Apple	4	1000	1.8	101900
966680	Acer	4	1000	3	66900
967031	Dell	8	1000	3	83900
967051	HP	8	2000	2.3	54900
967072	Apple	16	1000	3	139900
967194	Microsoft	4	500	3	59900
967384	DELL	8	1000	3.2	95900
967569	Toshiba	4	1000	3.2	67900
967786	Lenovo	16	500	2.5	47900
968264	Samsung	16	2000	1.8	51900
968325	Apple	4	1000	2.5	109900
968325	Apple	4	1000	2.5	109900
968514	Acer	4	2000	2.5	49900
968683	Apple	4	500	3	122900
968809	Samsung	8	500	2.3	48900
968943	Toshiba	4	500	2.3	43900
969196	DELL	16	500	1.8	57900
969332	asus	8	2000	3	63900
969597	hp	8	500	1.8	38900
969645	Lenovo	16	2000	2.5	51900
969683	Acer	8	2000	2.3	54900
969843	Dell	16	2000	2.5	80900
969851	HP	4	1000	3.2	68900
970384	Apple	16	2000	3	144900
970686	Samsung	8	2000	3.2	79900
970803	hp	4	1000	3.2	78900
970845	Acer	8	2000	1.8	55900
971025	DELL	4	2000	2.3	63900
971047	Samsung	4	1000	2.5	56900
971529	unknown	8	2000	2.5	63900
971734	asus	4	500	2.3	41900
971870	HP	4	2000	3	71900
972106	hp	8	500	3.2	82900
972238	asus	8	2000	3	70900
972596	Asus	16	2000	1.8	63900
972891	Lenovo	4	500	3.2	49900
972946	Samsung	8	2000	2.3	48900
972949	Apple	8	2000	1.8	118900
973179	DELL	4	1000	3.2	87900
973413	Acer	4	500	3	62900
973414	Toshiba	16	1000	2.3	54900
973426	Apple	16	500	1.8	119900
973456	hp	8	2000	3	71900
973521	Samsung	4	1000	3	62900
973538	Apple	8	500	3	130900
973550	Toshiba	4	500	2.3	44900
973794	Dell	16	1000	1.8	60900
973960	Samsung	16	2000	3.2	87900
973985	Lenovo	4	1000	2.3	32900
974385	asus	16	1000	1.8	52900
974650	HP	16	500	2.5	69900
974765	Acer	16	1000	3	71900
974907	Samsung	16	2000	2.5	64900
975074	Apple	4	500	3.2	132900
975329	Microsoft	16	500	2.3	53900
975636	Toshiba	8	500	2.3	47900
975669	MSI	8	1000	3.2	82900
975760	asus	8	500	2.3	43900
975941	Toshiba	16	500	3	80900
976272	Dell	8	2000	3	88900
976534	Dell	8	2000	2.3	73900
976717	asus	16	1000	3.2	85900
976809	Apple	4	2000	2.5	122900
976835	Microsoft	8	500	2.3	45900
976907	DELL	4	500	2.5	65900
977190	DELL	16	1000	2.3	65900
977263	DELL	4	1000	3	76900
977489	Apple	16	2000	3	138900
977555	Samsung	8	1000	3.2	76900
977616	Dell	4	500	2.3	56900
977898	HP	16	1000	1.8	51900
978078	Asus	16	1000	2.5	65900
978260	Toshiba	4	500	2.3	40900
978509	hp	4	1000	3	65900
978943	Toshiba	16	1000	3.2	86900
979059	Asus	8	2000	2.5	63900
979099	MSI	16	500	2.3	50900
979112	Asus	16	1000	3	71900
979204	Lenovo	4	1000	2.3	29900
979417	HP	8	500	3	64900
979462	HP	8	1000	2.3	55900
979623	Lenovo	8	2000	2.5	51900
979698	Dell	4	1000	3	70900
979747	hp	4	2000	3	69900
979990	Dell	16	2000	1.8	70900
979992	DELL	4	2000	3	84900
980226	hp	8	2000	2.3	57900
980596	Dell	8	500	2.3	67900
980638	Samsung	16	500	2.3	48900
980860	HP	4	1000	3.2	77900
980920	DELL	16	1000	2.5	79900
980983	HP	16	500	2.5	55900
980995	Asus	8	1000	2.5	49900
981218	DELL	4	1000	2.3	62900
981223	Lenovo	8	2000	2.5	44900
981250	Lenovo	16	2000	2.5	57900
981398	asus	8	500	1.8	38900
982189	DELL	4	500	2.3	48900
982200	Acer	16	1000	3	75900
982250	hp	4	1000	2.5	54900
982530	hp	8	2000	3.2	85900
983093	Dell	8	1000	3	83900
